,measure_name,location_id,location_name,sex_id,sex_name,age_group_id,age_group_name,year_id,val,upper,lower
1045,Percent Change in Prevalence,113,Guyana,2,Female,149,15 to 24,1990-2019,0.040853035,1.052606594,-0.55753313
1046,Percent Change in Prevalence,114,Haiti,1,Male,149,15 to 24,1990-2019,-0.416245387,-0.162627535,-0.610027412
1047,Percent Change in Prevalence,114,Haiti,2,Female,149,15 to 24,1990-2019,-0.368806681,0.329574917,-0.733857048
1048,Percent Change in Prevalence,115,Jamaica,1,Male,149,15 to 24,1990-2019,-0.115264598,0.183236363,-0.357480002
1049,Percent Change in Prevalence,115,Jamaica,2,Female,149,15 to 24,1990-2019,0.237112063,1.133869091,-0.31615049
1050,Percent Change in Prevalence,116,Saint Lucia,1,Male,149,15 to 24,1990-2019,-0.127756311,0.19327656,-0.37604117
1051,Percent Change in Prevalence,116,Saint Lucia,2,Female,149,15 to 24,1990-2019,0.138705947,1.074718688,-0.463352739
1052,Percent Change in Prevalence,117,Saint Vincent and the Grenadines,1,Male,149,15 to 24,1990-2019,0.093826278,0.409439969,-0.187801456
1053,Percent Change in Prevalence,117,Saint Vincent and the Grenadines,2,Female,149,15 to 24,1990-2019,0.040018779,0.892178098,-0.508908825
1054,Percent Change in Prevalence,118,Suriname,1,Male,149,15 to 24,1990-2019,-0.169290812,0.062620984,-0.350326856
1055,Percent Change in Prevalence,118,Suriname,2,Female,149,15 to 24,1990-2019,-0.118524864,0.662312813,-0.564558329
1056,Percent Change in Prevalence,119,Trinidad and Tobago,1,Male,149,15 to 24,1990-2019,-0.094833675,0.167418332,-0.312913861
1057,Percent Change in Prevalence,119,Trinidad and Tobago,2,Female,149,15 to 24,1990-2019,0.003864325,0.883983195,-0.477382375
1058,Percent Change in Prevalence,121,Bolivia (Plurinational State of),1,Male,149,15 to 24,1990-2019,0.016768959,0.38536068,-0.26243484
1059,Percent Change in Prevalence,121,Bolivia (Plurinational State of),2,Female,149,15 to 24,1990-2019,0.299725457,1.504176388,-0.442842262
1060,Percent Change in Prevalence,122,Ecuador,1,Male,149,15 to 24,1990-2019,0.097806933,0.410126231,-0.167952428
1061,Percent Change in Prevalence,122,Ecuador,2,Female,149,15 to 24,1990-2019,0.292390612,1.434224638,-0.386459408
1062,Percent Change in Prevalence,123,Peru,1,Male,149,15 to 24,1990-2019,-0.178005746,0.141432132,-0.409316438
1063,Percent Change in Prevalence,123,Peru,2,Female,149,15 to 24,1990-2019,-0.090231688,0.797086852,-0.587982308
1064,Percent Change in Prevalence,125,Colombia,1,Male,149,15 to 24,1990-2019,-0.562605632,-0.439109246,-0.668079689
1065,Percent Change in Prevalence,125,Colombia,2,Female,149,15 to 24,1990-2019,-0.542051339,-0.225555278,-0.747144612
1066,Percent Change in Prevalence,126,Costa Rica,1,Male,149,15 to 24,1990-2019,-0.447107943,-0.271664993,-0.583092277
1067,Percent Change in Prevalence,126,Costa Rica,2,Female,149,15 to 24,1990-2019,-0.523794284,-0.18612903,-0.738755759
1068,Percent Change in Prevalence,127,El Salvador,1,Male,149,15 to 24,1990-2019,0.295738843,0.754818943,-0.080503179
1069,Percent Change in Prevalence,127,El Salvador,2,Female,149,15 to 24,1990-2019,1.165919891,3.320368503,-0.017316296
1070,Percent Change in Prevalence,128,Guatemala,1,Male,149,15 to 24,1990-2019,-0.116519075,0.154541543,-0.329253994
1071,Percent Change in Prevalence,128,Guatemala,2,Female,149,15 to 24,1990-2019,0.806871332,2.327816687,-0.154585691
1072,Percent Change in Prevalence,129,Honduras,1,Male,149,15 to 24,1990-2019,-0.213919064,0.004353166,-0.40076302
1073,Percent Change in Prevalence,129,Honduras,2,Female,149,15 to 24,1990-2019,0.434153263,1.431158997,-0.270402655
1074,Percent Change in Prevalence,130,Mexico,1,Male,149,15 to 24,1990-2019,-0.397026151,-0.295727354,-0.488885829
1075,Percent Change in Prevalence,130,Mexico,2,Female,149,15 to 24,1990-2019,-0.390709714,-0.080840354,-0.613359954
1076,Percent Change in Prevalence,131,Nicaragua,1,Male,149,15 to 24,1990-2019,-0.29540348,-0.090450676,-0.45629654
1077,Percent Change in Prevalence,131,Nicaragua,2,Female,149,15 to 24,1990-2019,0.026999379,0.894821515,-0.530243012
1078,Percent Change in Prevalence,132,Panama,1,Male,149,15 to 24,1990-2019,-0.386878521,-0.170430089,-0.564004998
1079,Percent Change in Prevalence,132,Panama,2,Female,149,15 to 24,1990-2019,-0.409769924,0.125056442,-0.718000818
1080,Percent Change in Prevalence,133,Venezuela (Bolivarian Republic of),1,Male,149,15 to 24,1990-2019,-0.350430387,-0.130543089,-0.51704941
1081,Percent Change in Prevalence,133,Venezuela (Bolivarian Republic of),2,Female,149,15 to 24,1990-2019,-0.348442675,0.199130307,-0.683156639
1082,Percent Change in Prevalence,135,Brazil,1,Male,149,15 to 24,1990-2019,-0.736061317,-0.67361145,-0.787474642
1083,Percent Change in Prevalence,135,Brazil,2,Female,149,15 to 24,1990-2019,-0.758828209,-0.654537692,-0.84209656
1084,Percent Change in Prevalence,136,Paraguay,1,Male,149,15 to 24,1990-2019,-0.450786901,-0.265314631,-0.593824175
1085,Percent Change in Prevalence,136,Paraguay,2,Female,149,15 to 24,1990-2019,-0.334399646,0.279264639,-0.678809472
1086,Percent Change in Prevalence,137,North Africa and Middle East,1,Male,149,15 to 24,1990-2019,-0.040662916,0.03570928,-0.1122456
1087,Percent Change in Prevalence,137,North Africa and Middle East,2,Female,149,15 to 24,1990-2019,0.087217366,0.328740396,-0.114625332
1088,Percent Change in Prevalence,139,Algeria,1,Male,149,15 to 24,1990-2019,0.013734049,0.315601553,-0.239175223
1089,Percent Change in Prevalence,139,Algeria,2,Female,149,15 to 24,1990-2019,-0.136859633,0.759457015,-0.671740068
1090,Percent Change in Prevalence,140,Bahrain,1,Male,149,15 to 24,1990-2019,0.39593317,0.762736545,0.080114887
1091,Percent Change in Prevalence,140,Bahrain,2,Female,149,15 to 24,1990-2019,0.706424646,1.897009592,-0.116948463
1092,Percent Change in Prevalence,141,Egypt,1,Male,149,15 to 24,1990-2019,0.185277547,0.465062701,-0.066876479
1093,Percent Change in Prevalence,141,Egypt,2,Female,149,15 to 24,1990-2019,0.274271184,1.901763276,-0.537928486
1094,Percent Change in Prevalence,142,Iran (Islamic Republic of),1,Male,149,15 to 24,1990-2019,0.189743892,0.658406127,-0.154320532
1095,Percent Change in Prevalence,142,Iran (Islamic Republic of),2,Female,149,15 to 24,1990-2019,0.34783414,1.623724308,-0.462864299
1096,Percent Change in Prevalence,143,Iraq,1,Male,149,15 to 24,1990-2019,-0.066610447,0.200212234,-0.280242254
1097,Percent Change in Prevalence,143,Iraq,2,Female,149,15 to 24,1990-2019,0.198944437,1.629977462,-0.552429436
1098,Percent Change in Prevalence,144,Jordan,1,Male,149,15 to 24,1990-2019,0.154887511,0.387109128,-0.033249456
1099,Percent Change in Prevalence,144,Jordan,2,Female,149,15 to 24,1990-2019,0.485835217,1.428504637,-0.189056647
1100,Percent Change in Prevalence,145,Kuwait,1,Male,149,15 to 24,1990-2019,-0.040857444,0.192010285,-0.21617214
1101,Percent Change in Prevalence,145,Kuwait,2,Female,149,15 to 24,1990-2019,0.5133929,1.855293052,-0.252708182
1102,Percent Change in Prevalence,146,Lebanon,1,Male,149,15 to 24,1990-2019,0.347918698,0.70439848,0.066953312
1103,Percent Change in Prevalence,146,Lebanon,2,Female,149,15 to 24,1990-2019,0.307107359,1.206448259,-0.283231906
1104,Percent Change in Prevalence,147,Libya,1,Male,149,15 to 24,1990-2019,0.019905443,0.386968776,-0.242673077
1105,Percent Change in Prevalence,147,Libya,2,Female,149,15 to 24,1990-2019,0.156191822,1.495050963,-0.528282016
1106,Percent Change in Prevalence,148,Morocco,1,Male,149,15 to 24,1990-2019,-0.327981185,-0.106344628,-0.489851654
1107,Percent Change in Prevalence,148,Morocco,2,Female,149,15 to 24,1990-2019,0.014307798,1.155477756,-0.606650054
1108,Percent Change in Prevalence,149,Palestine,1,Male,149,15 to 24,1990-2019,0.017387275,0.259041461,-0.206989912
1109,Percent Change in Prevalence,149,Palestine,2,Female,149,15 to 24,1990-2019,0.855029129,2.63931559,-0.223928286
1110,Percent Change in Prevalence,150,Oman,1,Male,149,15 to 24,1990-2019,-0.064866937,0.281837778,-0.337693132
1111,Percent Change in Prevalence,150,Oman,2,Female,149,15 to 24,1990-2019,0.303579877,1.635653782,-0.487416427
1112,Percent Change in Prevalence,151,Qatar,1,Male,149,15 to 24,1990-2019,0.089795337,0.477104603,-0.228191297
1113,Percent Change in Prevalence,151,Qatar,2,Female,149,15 to 24,1990-2019,0.199354434,1.441190005,-0.532797644
1114,Percent Change in Prevalence,152,Saudi Arabia,1,Male,149,15 to 24,1990-2019,0.442017121,0.809053526,0.137826625
1115,Percent Change in Prevalence,152,Saudi Arabia,2,Female,149,15 to 24,1990-2019,0.793636313,2.73311386,-0.269872522
1116,Percent Change in Prevalence,153,Syrian Arab Republic,1,Male,149,15 to 24,1990-2019,-0.17389574,0.051412715,-0.360174409
1117,Percent Change in Prevalence,153,Syrian Arab Republic,2,Female,149,15 to 24,1990-2019,-0.162126957,0.792162278,-0.647778406
1118,Percent Change in Prevalence,154,Tunisia,1,Male,149,15 to 24,1990-2019,-0.132287925,0.038188939,-0.286141538
1119,Percent Change in Prevalence,154,Tunisia,2,Female,149,15 to 24,1990-2019,-0.141730084,0.856176162,-0.643370982
1120,Percent Change in Prevalence,155,Turkey,1,Male,149,15 to 24,1990-2019,-0.078781938,0.06923252,-0.213338697
1121,Percent Change in Prevalence,155,Turkey,2,Female,149,15 to 24,1990-2019,0.392788819,0.937136294,0.014021821
1122,Percent Change in Prevalence,156,United Arab Emirates,1,Male,149,15 to 24,1990-2019,-0.040454942,0.320282624,-0.323414213
1123,Percent Change in Prevalence,156,United Arab Emirates,2,Female,149,15 to 24,1990-2019,0.649723349,2.342761049,-0.29466416
1124,Percent Change in Prevalence,157,Yemen,1,Male,149,15 to 24,1990-2019,0.047592407,0.397620873,-0.238906579
1125,Percent Change in Prevalence,157,Yemen,2,Female,149,15 to 24,1990-2019,0.266262558,1.560725305,-0.479999317
1126,Percent Change in Prevalence,158,South Asia,1,Male,149,15 to 24,1990-2019,-0.211159518,-0.079626544,-0.326509541
1127,Percent Change in Prevalence,158,South Asia,2,Female,149,15 to 24,1990-2019,-0.238802225,0.356800587,-0.585556454
1128,Percent Change in Prevalence,160,Afghanistan,1,Male,149,15 to 24,1990-2019,2.473789904,3.780210153,1.367897955
1129,Percent Change in Prevalence,160,Afghanistan,2,Female,149,15 to 24,1990-2019,1.992220012,5.248573298,0.231540141
1130,Percent Change in Prevalence,161,Bangladesh,1,Male,149,15 to 24,1990-2019,-0.186855383,-0.009562999,-0.337150681
1131,Percent Change in Prevalence,161,Bangladesh,2,Female,149,15 to 24,1990-2019,0.123531332,1.338241605,-0.564762361
1132,Percent Change in Prevalence,162,Bhutan,1,Male,149,15 to 24,1990-2019,-0.024334037,0.299572548,-0.280080652
1133,Percent Change in Prevalence,162,Bhutan,2,Female,149,15 to 24,1990-2019,0.323100527,1.594268747,-0.451991943
1134,Percent Change in Prevalence,163,India,1,Male,149,15 to 24,1990-2019,-0.16010566,0.036372196,-0.330576132
1135,Percent Change in Prevalence,163,India,2,Female,149,15 to 24,1990-2019,-0.227432953,0.561504885,-0.636697898
1136,Percent Change in Prevalence,164,Nepal,1,Male,149,15 to 24,1990-2019,-0.14394302,0.077500798,-0.340607872
1137,Percent Change in Prevalence,164,Nepal,2,Female,149,15 to 24,1990-2019,-0.55153181,-0.112209627,-0.80500273
1138,Percent Change in Prevalence,165,Pakistan,1,Male,149,15 to 24,1990-2019,-0.400144995,-0.202425259,-0.572501232
1139,Percent Change in Prevalence,165,Pakistan,2,Female,149,15 to 24,1990-2019,-0.165751458,0.73740954,-0.688464901
1140,Percent Change in Prevalence,166,Sub-Saharan Africa,1,Male,149,15 to 24,1990-2019,-0.289601417,-0.242271482,-0.338630355
1141,Percent Change in Prevalence,166,Sub-Saharan Africa,2,Female,149,15 to 24,1990-2019,-0.197627914,-0.033823208,-0.339543523
1142,Percent Change in Prevalence,168,Angola,1,Male,149,15 to 24,1990-2019,-0.183499487,0.170036165,-0.45173619
1143,Percent Change in Prevalence,168,Angola,2,Female,149,15 to 24,1990-2019,-0.061844826,0.970834924,-0.639356675
1144,Percent Change in Prevalence,169,Central African Republic,1,Male,149,15 to 24,1990-2019,-0.302537687,0.003598447,-0.520440136
1145,Percent Change in Prevalence,169,Central African Republic,2,Female,149,15 to 24,1990-2019,-0.151017868,0.794938371,-0.674226523
1146,Percent Change in Prevalence,170,Congo,1,Male,149,15 to 24,1990-2019,0.20633,0.681887065,-0.168958599
1147,Percent Change in Prevalence,170,Congo,2,Female,149,15 to 24,1990-2019,0.676290202,2.79088038,-0.444341648
1148,Percent Change in Prevalence,171,Democratic Republic of the Congo,1,Male,149,15 to 24,1990-2019,-0.109668043,0.272375736,-0.40041481
1149,Percent Change in Prevalence,171,Democratic Republic of the Congo,2,Female,149,15 to 24,1990-2019,0.101193765,1.450738361,-0.5808287
1150,Percent Change in Prevalence,172,Equatorial Guinea,1,Male,149,15 to 24,1990-2019,0.042354261,0.416950096,-0.251500542
1151,Percent Change in Prevalence,172,Equatorial Guinea,2,Female,149,15 to 24,1990-2019,0.169345695,1.64828992,-0.567959475
1152,Percent Change in Prevalence,173,Gabon,1,Male,149,15 to 24,1990-2019,0.259717532,0.757005785,-0.100628017
1153,Percent Change in Prevalence,173,Gabon,2,Female,149,15 to 24,1990-2019,0.544927445,2.242994462,-0.357841682
1154,Percent Change in Prevalence,175,Burundi,1,Male,149,15 to 24,1990-2019,-0.52459277,-0.297543968,-0.678771285
1155,Percent Change in Prevalence,175,Burundi,2,Female,149,15 to 24,1990-2019,-0.406399192,0.358234891,-0.771598888
1156,Percent Change in Prevalence,176,Comoros,1,Male,149,15 to 24,1990-2019,-0.032766883,0.309907156,-0.306605368
1157,Percent Change in Prevalence,176,Comoros,2,Female,149,15 to 24,1990-2019,0.125613924,1.477953154,-0.566693595
1158,Percent Change in Prevalence,177,Djibouti,1,Male,149,15 to 24,1990-2019,0.104896551,0.490190621,-0.2206556
1159,Percent Change in Prevalence,177,Djibouti,2,Female,149,15 to 24,1990-2019,0.344103625,1.594771126,-0.425971464
1160,Percent Change in Prevalence,178,Eritrea,1,Male,149,15 to 24,1990-2019,-0.209148307,0.140935184,-0.485483329
1161,Percent Change in Prevalence,178,Eritrea,2,Female,149,15 to 24,1990-2019,-0.14400958,0.819808584,-0.670225837
1162,Percent Change in Prevalence,179,Ethiopia,1,Male,149,15 to 24,1990-2019,0.007962676,0.494703994,-0.352408137
1163,Percent Change in Prevalence,179,Ethiopia,2,Female,149,15 to 24,1990-2019,0.065880755,1.360743813,-0.594969067
1164,Percent Change in Prevalence,180,Kenya,1,Male,149,15 to 24,1990-2019,-0.43360865,-0.224965126,-0.600373582
1165,Percent Change in Prevalence,180,Kenya,2,Female,149,15 to 24,1990-2019,-0.28642519,0.453956026,-0.702877806
1166,Percent Change in Prevalence,181,Madagascar,1,Male,149,15 to 24,1990-2019,-0.359724997,-0.189177251,-0.501045112
1167,Percent Change in Prevalence,181,Madagascar,2,Female,149,15 to 24,1990-2019,-0.129292531,0.919202525,-0.658749265
1168,Percent Change in Prevalence,182,Malawi,1,Male,149,15 to 24,1990-2019,0.058438092,0.478171007,-0.264814446
1169,Percent Change in Prevalence,182,Malawi,2,Female,149,15 to 24,1990-2019,0.739330531,2.813688663,-0.384525963
1170,Percent Change in Prevalence,183,Mauritius,1,Male,149,15 to 24,1990-2019,-0.0827932,0.093421462,-0.231440588
1171,Percent Change in Prevalence,183,Mauritius,2,Female,149,15 to 24,1990-2019,0.232224587,1.243502034,-0.404965376
1172,Percent Change in Prevalence,184,Mozambique,1,Male,149,15 to 24,1990-2019,-0.087808928,0.281419865,-0.374864184
1173,Percent Change in Prevalence,184,Mozambique,2,Female,149,15 to 24,1990-2019,0.319401345,1.916794745,-0.478357713
1174,Percent Change in Prevalence,185,Rwanda,1,Male,149,15 to 24,1990-2019,4.27e-05,0.456217413,-0.370351212
1175,Percent Change in Prevalence,185,Rwanda,2,Female,149,15 to 24,1990-2019,0.048283472,1.218408768,-0.612183383
1176,Percent Change in Prevalence,186,Seychelles,1,Male,149,15 to 24,1990-2019,-0.085771822,0.158785369,-0.287375717
1177,Percent Change in Prevalence,186,Seychelles,2,Female,149,15 to 24,1990-2019,-0.110235699,0.60577485,-0.548210492
1178,Percent Change in Prevalence,187,Somalia,1,Male,149,15 to 24,1990-2019,-0.115346192,0.260090244,-0.406129022
1179,Percent Change in Prevalence,187,Somalia,2,Female,149,15 to 24,1990-2019,-0.160645468,0.795528653,-0.67144895
1180,Percent Change in Prevalence,189,United Republic of Tanzania,1,Male,149,15 to 24,1990-2019,-0.379576582,-0.115719483,-0.569159606
1181,Percent Change in Prevalence,189,United Republic of Tanzania,2,Female,149,15 to 24,1990-2019,-0.06671611,0.864796599,-0.611608678
1182,Percent Change in Prevalence,190,Uganda,1,Male,149,15 to 24,1990-2019,-0.197080691,0.108450417,-0.436492142
1183,Percent Change in Prevalence,190,Uganda,2,Female,149,15 to 24,1990-2019,0.652839704,2.383040339,-0.307247079
1184,Percent Change in Prevalence,191,Zambia,1,Male,149,15 to 24,1990-2019,0.27401174,0.71154049,-0.071431137
1185,Percent Change in Prevalence,191,Zambia,2,Female,149,15 to 24,1990-2019,1.288219974,3.562084133,-0.001612655
1186,Percent Change in Prevalence,193,Botswana,1,Male,149,15 to 24,1990-2019,0.002588275,0.307222574,-0.244290687
1187,Percent Change in Prevalence,193,Botswana,2,Female,149,15 to 24,1990-2019,0.07004101,1.051678087,-0.48889791
1188,Percent Change in Prevalence,194,Lesotho,1,Male,149,15 to 24,1990-2019,0.376759028,0.797163632,0.050058969
1189,Percent Change in Prevalence,194,Lesotho,2,Female,149,15 to 24,1990-2019,0.11230216,1.68692784,-0.622945489
1190,Percent Change in Prevalence,195,Namibia,1,Male,149,15 to 24,1990-2019,-0.143600952,0.151546877,-0.370105418
1191,Percent Change in Prevalence,195,Namibia,2,Female,149,15 to 24,1990-2019,0.063034361,1.134353172,-0.512799835
1192,Percent Change in Prevalence,196,South Africa,1,Male,149,15 to 24,1990-2019,-0.105164145,0.065892232,-0.251767399
1193,Percent Change in Prevalence,196,South Africa,2,Female,149,15 to 24,1990-2019,0.058426622,0.714382402,-0.385852266
1194,Percent Change in Prevalence,197,Eswatini,1,Male,149,15 to 24,1990-2019,-0.337059449,-0.110699158,-0.520621286
1195,Percent Change in Prevalence,197,Eswatini,2,Female,149,15 to 24,1990-2019,-0.16803227,0.71440936,-0.677153447
1196,Percent Change in Prevalence,198,Zimbabwe,1,Male,149,15 to 24,1990-2019,0.067070261,0.436371015,-0.212982862
1197,Percent Change in Prevalence,198,Zimbabwe,2,Female,149,15 to 24,1990-2019,2.001865025,5.411559132,0.137816353
1198,Percent Change in Prevalence,200,Benin,1,Male,149,15 to 24,1990-2019,-0.450298178,-0.21929393,-0.636668625
1199,Percent Change in Prevalence,200,Benin,2,Female,149,15 to 24,1990-2019,-0.262672543,0.501103966,-0.716783048
1200,Percent Change in Prevalence,201,Burkina Faso,1,Male,149,15 to 24,1990-2019,-0.294127685,-0.026453318,-0.493509379
1201,Percent Change in Prevalence,201,Burkina Faso,2,Female,149,15 to 24,1990-2019,-0.203760345,0.733773133,-0.690459645
1202,Percent Change in Prevalence,202,Cameroon,1,Male,149,15 to 24,1990-2019,-0.255878273,0.074536201,-0.491044366
1203,Percent Change in Prevalence,202,Cameroon,2,Female,149,15 to 24,1990-2019,0.203942305,1.397286712,-0.507324398
1204,Percent Change in Prevalence,203,Cabo Verde,1,Male,149,15 to 24,1990-2019,-0.463198694,-0.223518052,-0.653469661
1205,Percent Change in Prevalence,203,Cabo Verde,2,Female,149,15 to 24,1990-2019,-0.280378367,0.561882402,-0.718016104
1206,Percent Change in Prevalence,204,Chad,1,Male,149,15 to 24,1990-2019,-0.296772505,0.025550125,-0.50147809
1207,Percent Change in Prevalence,204,Chad,2,Female,149,15 to 24,1990-2019,-0.235106229,0.673774243,-0.717997123
1208,Percent Change in Prevalence,205,Côte d'Ivoire,1,Male,149,15 to 24,1990-2019,0.113443579,0.512801959,-0.210720147
1209,Percent Change in Prevalence,205,Côte d'Ivoire,2,Female,149,15 to 24,1990-2019,0.258826055,1.636521312,-0.490083615
1210,Percent Change in Prevalence,206,Gambia,1,Male,149,15 to 24,1990-2019,-0.27821234,-0.053306899,-0.470759559
1211,Percent Change in Prevalence,206,Gambia,2,Female,149,15 to 24,1990-2019,0.079596888,1.442817252,-0.582640948
1212,Percent Change in Prevalence,207,Ghana,1,Male,149,15 to 24,1990-2019,0.095473938,0.638594145,-0.288295058
1213,Percent Change in Prevalence,207,Ghana,2,Female,149,15 to 24,1990-2019,0.208486284,1.586215904,-0.565983917
1214,Percent Change in Prevalence,208,Guinea,1,Male,149,15 to 24,1990-2019,-0.107139886,0.195428945,-0.357801997
1215,Percent Change in Prevalence,208,Guinea,2,Female,149,15 to 24,1990-2019,0.117970959,1.380655778,-0.568758721
1216,Percent Change in Prevalence,209,Guinea-Bissau,1,Male,149,15 to 24,1990-2019,0.177283562,0.756776109,-0.235507976
1217,Percent Change in Prevalence,209,Guinea-Bissau,2,Female,149,15 to 24,1990-2019,0.177916238,1.477691501,-0.56731121
1218,Percent Change in Prevalence,210,Liberia,1,Male,149,15 to 24,1990-2019,-0.006274091,0.456770637,-0.344410414
1219,Percent Change in Prevalence,210,Liberia,2,Female,149,15 to 24,1990-2019,0.827195313,2.649288526,-0.294079499
1220,Percent Change in Prevalence,211,Mali,1,Male,149,15 to 24,1990-2019,0.279213837,0.766264421,-0.080519505
1221,Percent Change in Prevalence,211,Mali,2,Female,149,15 to 24,1990-2019,0.602786365,2.391707176,-0.366942468
1222,Percent Change in Prevalence,212,Mauritania,1,Male,149,15 to 24,1990-2019,-0.336507519,-0.148044756,-0.480764765
1223,Percent Change in Prevalence,212,Mauritania,2,Female,149,15 to 24,1990-2019,-0.140360973,0.493782818,-0.535058524
1224,Percent Change in Prevalence,213,Niger,1,Male,149,15 to 24,1990-2019,-0.03932998,0.345012119,-0.336214266
1225,Percent Change in Prevalence,213,Niger,2,Female,149,15 to 24,1990-2019,0.184513149,1.502396407,-0.51641981
1226,Percent Change in Prevalence,214,Nigeria,1,Male,149,15 to 24,1990-2019,-0.567511567,-0.398855373,-0.69300145
1227,Percent Change in Prevalence,214,Nigeria,2,Female,149,15 to 24,1990-2019,-0.399038738,0.212889945,-0.774888118
1228,Percent Change in Prevalence,215,Sao Tome and Principe,1,Male,149,15 to 24,1990-2019,0.311723485,0.963020159,-0.180958485
1229,Percent Change in Prevalence,215,Sao Tome and Principe,2,Female,149,15 to 24,1990-2019,0.215365898,1.735998794,-0.540288536
1230,Percent Change in Prevalence,216,Senegal,1,Male,149,15 to 24,1990-2019,-0.584282549,-0.445844607,-0.688150311
1231,Percent Change in Prevalence,216,Senegal,2,Female,149,15 to 24,1990-2019,-0.334915631,0.447065894,-0.731149409
1232,Percent Change in Prevalence,217,Sierra Leone,1,Male,149,15 to 24,1990-2019,-0.200862375,0.065839077,-0.41813857
1233,Percent Change in Prevalence,217,Sierra Leone,2,Female,149,15 to 24,1990-2019,-0.160825187,0.663278756,-0.612143593
1234,Percent Change in Prevalence,218,Togo,1,Male,149,15 to 24,1990-2019,-0.461115263,-0.242810289,-0.628684349
1235,Percent Change in Prevalence,218,Togo,2,Female,149,15 to 24,1990-2019,-0.317181054,0.440561687,-0.74229453
1236,Percent Change in Prevalence,298,American Samoa,1,Male,149,15 to 24,1990-2019,-0.045860101,0.201642458,-0.255718902
1237,Percent Change in Prevalence,298,American Samoa,2,Female,149,15 to 24,1990-2019,-0.015664268,0.759239182,-0.520738001
1238,Percent Change in Prevalence,305,Bermuda,1,Male,149,15 to 24,1990-2019,0.005143342,0.408706261,-0.293378892
1239,Percent Change in Prevalence,305,Bermuda,2,Female,149,15 to 24,1990-2019,0.02570059,1.067652574,-0.561224116
1240,Percent Change in Prevalence,320,Cook Islands,1,Male,149,15 to 24,1990-2019,-0.096616989,0.129518084,-0.278425192
1241,Percent Change in Prevalence,320,Cook Islands,2,Female,149,15 to 24,1990-2019,-0.031095852,0.518239758,-0.399341313
1242,Percent Change in Prevalence,349,Greenland,1,Male,149,15 to 24,1990-2019,-0.08826842,0.108048442,-0.261907164
1243,Percent Change in Prevalence,349,Greenland,2,Female,149,15 to 24,1990-2019,-0.018444282,0.389765394,-0.325666247
1244,Percent Change in Prevalence,351,Guam,1,Male,149,15 to 24,1990-2019,-0.199187636,0.022540155,-0.374350143
1245,Percent Change in Prevalence,351,Guam,2,Female,149,15 to 24,1990-2019,-0.304197806,0.123018251,-0.579660522
1246,Percent Change in Prevalence,367,Monaco,1,Male,149,15 to 24,1990-2019,-0.273345409,-0.058541295,-0.465416531
1247,Percent Change in Prevalence,367,Monaco,2,Female,149,15 to 24,1990-2019,-0.205352946,0.337341005,-0.572768255
1248,Percent Change in Prevalence,369,Nauru,1,Male,149,15 to 24,1990-2019,-0.04506081,0.172008151,-0.22769976
1249,Percent Change in Prevalence,369,Nauru,2,Female,149,15 to 24,1990-2019,-0.08012165,0.354474614,-0.412571783
1250,Percent Change in Prevalence,374,Niue,1,Male,149,15 to 24,1990-2019,-0.10756814,0.194763647,-0.346550992
1251,Percent Change in Prevalence,374,Niue,2,Female,149,15 to 24,1990-2019,0.058271607,1.064350228,-0.505783922
1252,Percent Change in Prevalence,376,Northern Mariana Islands,1,Male,149,15 to 24,1990-2019,-0.205120878,-0.006332865,-0.372672809
1253,Percent Change in Prevalence,376,Northern Mariana Islands,2,Female,149,15 to 24,1990-2019,-0.337224084,0.059476641,-0.60530961
1254,Percent Change in Prevalence,380,Palau,1,Male,149,15 to 24,1990-2019,0.061304592,0.321946451,-0.143684253
1255,Percent Change in Prevalence,380,Palau,2,Female,149,15 to 24,1990-2019,0.325596726,1.213095536,-0.215629708
1256,Percent Change in Prevalence,385,Puerto Rico,1,Male,149,15 to 24,1990-2019,-0.297272887,-0.080744314,-0.485119275
1257,Percent Change in Prevalence,385,Puerto Rico,2,Female,149,15 to 24,1990-2019,-0.226546932,0.352667636,-0.59400565
1258,Percent Change in Prevalence,393,Saint Kitts and Nevis,1,Male,149,15 to 24,1990-2019,0.021320255,0.536829834,-0.318565891
1259,Percent Change in Prevalence,393,Saint Kitts and Nevis,2,Female,149,15 to 24,1990-2019,0.094708244,1.343914541,-0.541275762
1260,Percent Change in Prevalence,396,San Marino,1,Male,149,15 to 24,1990-2019,-0.397312655,-0.216987381,-0.532381099
1261,Percent Change in Prevalence,396,San Marino,2,Female,149,15 to 24,1990-2019,-0.397896146,0.01290528,-0.669990179
1262,Percent Change in Prevalence,413,Tokelau,1,Male,149,15 to 24,1990-2019,-0.030865954,0.24944775,-0.26836464
1263,Percent Change in Prevalence,413,Tokelau,2,Female,149,15 to 24,1990-2019,0.036577199,0.862182161,-0.507622809
1264,Percent Change in Prevalence,416,Tuvalu,1,Male,149,15 to 24,1990-2019,0.16187687,0.47972413,-0.07899039
1265,Percent Change in Prevalence,416,Tuvalu,2,Female,149,15 to 24,1990-2019,0.412199674,1.868835505,-0.314228476
1266,Percent Change in Prevalence,422,United States Virgin Islands,1,Male,149,15 to 24,1990-2019,-0.178775783,0.243251848,-0.459572791
1267,Percent Change in Prevalence,422,United States Virgin Islands,2,Female,149,15 to 24,1990-2019,0.021706403,1.422649475,-0.645631181
1268,Percent Change in Prevalence,435,South Sudan,1,Male,149,15 to 24,1990-2019,-0.205300052,0.125495922,-0.46281742
